2025/01/10 19:24:41.028, 24.78 W, 0 %, 5 MiB, 16384 MiB
2025/01/10 19:33:12.508, 34.68 W, 0 %, 1221 MiB, 16384 MiB
2025/01/10 19:33:12.511, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:33:13.548, 34.70 W, 0 %, 1221 MiB, 16384 MiB
2025/01/10 19:33:13.551, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:33:14.586, 34.70 W, 0 %, 1221 MiB, 16384 MiB
2025/01/10 19:33:14.589, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:33:15.625, 34.70 W, 0 %, 1221 MiB, 16384 MiB
2025/01/10 19:33:15.628, 27.13 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:33:16.664, 34.70 W, 0 %, 1221 MiB, 16384 MiB
2025/01/10 19:33:16.667, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:33:17.703, 34.70 W, 0 %, 1221 MiB, 16384 MiB
2025/01/10 19:33:17.708, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:33:18.742, 34.70 W, 0 %, 1221 MiB, 16384 MiB
2025/01/10 19:33:18.746, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:33:19.781, 34.92 W, 100 %, 1221 MiB, 16384 MiB
2025/01/10 19:33:19.785, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:33:20.820, 34.70 W, 0 %, 1221 MiB, 16384 MiB
2025/01/10 19:33:20.823, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:33:21.859, 34.70 W, 0 %, 1221 MiB, 16384 MiB
2025/01/10 19:33:21.862, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:33:22.898, 34.70 W, 0 %, 1221 MiB, 16384 MiB
2025/01/10 19:33:22.904, 26.86 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:33:23.944, 34.68 W, 0 %, 1221 MiB, 16384 MiB
2025/01/10 19:33:23.947, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:33:24.982, 34.68 W, 0 %, 1221 MiB, 16384 MiB
2025/01/10 19:33:24.986, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:33:26.024, 31.06 W, 0 %, 1221 MiB, 16384 MiB
2025/01/10 19:33:26.027, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:33:27.062, 31.08 W, 0 %, 1221 MiB, 16384 MiB
2025/01/10 19:33:27.065, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:33:28.103, 31.08 W, 0 %, 1221 MiB, 16384 MiB
2025/01/10 19:33:28.107, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:33:29.145, 31.08 W, 0 %, 1221 MiB, 16384 MiB
2025/01/10 19:33:29.149, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:33:30.186, 31.06 W, 0 %, 1221 MiB, 16384 MiB
2025/01/10 19:33:30.190, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 19:33:31.226, 31.08 W, 0 %, 1221 MiB, 16384 MiB
2025/01/10 19:33:31.229, 26.88 W, 0 %, 7 MiB, 16384 MiB
