2025/01/10 14:34:44.255, 25.27 W, 0 %, 5 MiB, 16384 MiB
2025/01/10 14:40:25.393, 34.92 W, 0 %, 1241 MiB, 16384 MiB
2025/01/10 14:40:25.398, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:40:26.432, 34.92 W, 0 %, 1241 MiB, 16384 MiB
2025/01/10 14:40:26.438, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:40:27.474, 90.70 W, 13 %, 1293 MiB, 16384 MiB
2025/01/10 14:40:27.477, 27.09 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:40:28.511, 34.92 W, 0 %, 1241 MiB, 16384 MiB
2025/01/10 14:40:28.516, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:40:29.552, 34.92 W, 0 %, 1241 MiB, 16384 MiB
2025/01/10 14:40:29.556, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:40:30.592, 34.92 W, 0 %, 1241 MiB, 16384 MiB
2025/01/10 14:40:30.596, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:40:31.631, 35.41 W, 100 %, 1267 MiB, 16384 MiB
2025/01/10 14:40:31.635, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:40:32.673, 34.92 W, 0 %, 1241 MiB, 16384 MiB
2025/01/10 14:40:32.676, 27.11 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:40:33.712, 34.92 W, 0 %, 1241 MiB, 16384 MiB
2025/01/10 14:40:33.717, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:40:34.751, 34.94 W, 0 %, 1241 MiB, 16384 MiB
2025/01/10 14:40:34.755, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:40:35.790, 35.17 W, 0 %, 1245 MiB, 16384 MiB
2025/01/10 14:40:35.793, 27.11 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:40:36.828, 34.92 W, 0 %, 1245 MiB, 16384 MiB
2025/01/10 14:40:36.831, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:40:37.868, 34.92 W, 0 %, 1245 MiB, 16384 MiB
2025/01/10 14:40:37.871, 27.11 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:40:38.907, 34.92 W, 0 %, 1245 MiB, 16384 MiB
2025/01/10 14:40:38.910, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:40:39.946, 35.17 W, 0 %, 1245 MiB, 16384 MiB
2025/01/10 14:40:39.950, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:40:40.985, 34.92 W, 0 %, 1245 MiB, 16384 MiB
2025/01/10 14:40:40.988, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:40:42.024, 34.92 W, 0 %, 1245 MiB, 16384 MiB
2025/01/10 14:40:42.027, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:40:43.062, 35.19 W, 0 %, 1271 MiB, 16384 MiB
2025/01/10 14:40:43.065, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:40:44.100, 34.92 W, 0 %, 1245 MiB, 16384 MiB
2025/01/10 14:40:44.103, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:40:45.139, 34.92 W, 0 %, 1245 MiB, 16384 MiB
2025/01/10 14:40:45.142, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:40:46.177, 34.92 W, 0 %, 1245 MiB, 16384 MiB
2025/01/10 14:40:46.181, 27.11 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:40:47.215, 90.94 W, 100 %, 1297 MiB, 16384 MiB
2025/01/10 14:40:47.220, 27.09 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:40:48.255, 34.92 W, 0 %, 1245 MiB, 16384 MiB
2025/01/10 14:40:48.259, 27.11 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:40:49.295, 34.92 W, 0 %, 1245 MiB, 16384 MiB
2025/01/10 14:40:49.298, 27.11 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:40:50.334, 34.92 W, 0 %, 1245 MiB, 16384 MiB
2025/01/10 14:40:50.338, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:40:51.372, 36.62 W, 100 %, 1273 MiB, 16384 MiB
2025/01/10 14:40:51.377, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:40:52.415, 35.17 W, 0 %, 1247 MiB, 16384 MiB
2025/01/10 14:40:52.418, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:40:53.452, 35.17 W, 0 %, 1247 MiB, 16384 MiB
2025/01/10 14:40:53.456, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:40:54.493, 35.17 W, 0 %, 1247 MiB, 16384 MiB
2025/01/10 14:40:54.497, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:40:55.532, 35.17 W, 24 %, 1247 MiB, 16384 MiB
2025/01/10 14:40:55.537, 27.11 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:40:56.572, 34.92 W, 0 %, 1247 MiB, 16384 MiB
2025/01/10 14:40:56.575, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:40:57.612, 34.92 W, 0 %, 1247 MiB, 16384 MiB
2025/01/10 14:40:57.615, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:40:58.650, 34.92 W, 0 %, 1247 MiB, 16384 MiB
2025/01/10 14:40:58.654, 27.11 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:40:59.690, 35.16 W, 0 %, 1247 MiB, 16384 MiB
2025/01/10 14:40:59.693, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:41:00.732, 34.92 W, 0 %, 1247 MiB, 16384 MiB
2025/01/10 14:41:00.735, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:41:01.772, 34.92 W, 0 %, 1247 MiB, 16384 MiB
2025/01/10 14:41:01.776, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:41:02.814, 31.30 W, 0 %, 1247 MiB, 16384 MiB
2025/01/10 14:41:02.817, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:41:03.855, 34.92 W, 0 %, 1247 MiB, 16384 MiB
2025/01/10 14:41:03.858, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:41:04.895, 34.92 W, 0 %, 1247 MiB, 16384 MiB
2025/01/10 14:41:04.898, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:41:05.933, 34.92 W, 0 %, 1247 MiB, 16384 MiB
2025/01/10 14:41:05.936, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:41:06.973, 91.66 W, 88 %, 1299 MiB, 16384 MiB
2025/01/10 14:41:06.976, 27.09 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:41:08.011, 35.17 W, 0 %, 1249 MiB, 16384 MiB
2025/01/10 14:41:08.014, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:41:09.050, 34.94 W, 0 %, 1249 MiB, 16384 MiB
2025/01/10 14:41:09.053, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:41:10.088, 34.92 W, 0 %, 1249 MiB, 16384 MiB
2025/01/10 14:41:10.092, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:41:11.130, 35.41 W, 75 %, 1249 MiB, 16384 MiB
2025/01/10 14:41:11.133, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:41:12.171, 35.17 W, 0 %, 1249 MiB, 16384 MiB
2025/01/10 14:41:12.174, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:41:13.210, 35.17 W, 0 %, 1249 MiB, 16384 MiB
2025/01/10 14:41:13.214, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:41:14.248, 35.17 W, 0 %, 1249 MiB, 16384 MiB
2025/01/10 14:41:14.251, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:41:15.288, 35.16 W, 0 %, 1249 MiB, 16384 MiB
2025/01/10 14:41:15.292, 27.11 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:41:16.330, 35.17 W, 0 %, 1249 MiB, 16384 MiB
2025/01/10 14:41:16.333, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:41:17.370, 34.92 W, 0 %, 1249 MiB, 16384 MiB
2025/01/10 14:41:17.376, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:41:18.410, 35.17 W, 0 %, 1249 MiB, 16384 MiB
2025/01/10 14:41:18.416, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:41:19.452, 34.92 W, 0 %, 1249 MiB, 16384 MiB
2025/01/10 14:41:19.455, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:41:20.491, 34.92 W, 0 %, 1249 MiB, 16384 MiB
2025/01/10 14:41:20.494, 27.11 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:41:21.530, 34.92 W, 0 %, 1249 MiB, 16384 MiB
2025/01/10 14:41:21.533, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:41:22.568, 34.92 W, 0 %, 1249 MiB, 16384 MiB
2025/01/10 14:41:22.571, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:41:23.607, 34.92 W, 0 %, 1251 MiB, 16384 MiB
2025/01/10 14:41:23.610, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:41:24.645, 34.92 W, 0 %, 1251 MiB, 16384 MiB
2025/01/10 14:41:24.648, 27.11 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:41:25.682, 34.92 W, 0 %, 1251 MiB, 16384 MiB
2025/01/10 14:41:25.687, 27.11 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:41:26.724, 91.66 W, 61 %, 1303 MiB, 16384 MiB
2025/01/10 14:41:26.727, 27.09 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:41:27.762, 34.92 W, 0 %, 1251 MiB, 16384 MiB
2025/01/10 14:41:27.766, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:41:28.800, 34.92 W, 0 %, 1251 MiB, 16384 MiB
2025/01/10 14:41:28.805, 27.11 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:41:29.841, 34.92 W, 0 %, 1251 MiB, 16384 MiB
2025/01/10 14:41:29.844, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:41:30.881, 35.65 W, 100 %, 1277 MiB, 16384 MiB
2025/01/10 14:41:30.884, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:41:31.923, 34.92 W, 0 %, 1251 MiB, 16384 MiB
2025/01/10 14:41:31.926, 27.11 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:41:32.960, 35.17 W, 0 %, 1251 MiB, 16384 MiB
2025/01/10 14:41:32.963, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:41:33.999, 34.92 W, 0 %, 1251 MiB, 16384 MiB
2025/01/10 14:41:34.002, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:41:35.038, 35.17 W, 0 %, 1251 MiB, 16384 MiB
2025/01/10 14:41:35.041, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:41:36.077, 34.92 W, 0 %, 1251 MiB, 16384 MiB
2025/01/10 14:41:36.081, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:41:37.115, 34.94 W, 0 %, 1251 MiB, 16384 MiB
2025/01/10 14:41:37.120, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:41:38.156, 34.94 W, 0 %, 1251 MiB, 16384 MiB
2025/01/10 14:41:38.159, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:41:39.194, 34.92 W, 0 %, 1255 MiB, 16384 MiB
2025/01/10 14:41:39.199, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:41:40.234, 34.92 W, 0 %, 1255 MiB, 16384 MiB
2025/01/10 14:41:40.238, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:41:41.274, 34.92 W, 0 %, 1255 MiB, 16384 MiB
2025/01/10 14:41:41.280, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:41:42.316, 64.45 W, 0 %, 1307 MiB, 16384 MiB
2025/01/10 14:41:42.319, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:41:43.357, 34.92 W, 0 %, 1255 MiB, 16384 MiB
2025/01/10 14:41:43.360, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:41:44.397, 34.92 W, 0 %, 1255 MiB, 16384 MiB
2025/01/10 14:41:44.400, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:41:45.434, 34.92 W, 0 %, 1255 MiB, 16384 MiB
2025/01/10 14:41:45.437, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:41:46.472, 93.77 W, 0 %, 1307 MiB, 16384 MiB
2025/01/10 14:41:46.476, 27.09 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:41:47.511, 35.19 W, 0 %, 1255 MiB, 16384 MiB
2025/01/10 14:41:47.515, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:41:48.549, 34.92 W, 0 %, 1255 MiB, 16384 MiB
2025/01/10 14:41:48.552, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:41:49.588, 31.30 W, 0 %, 1255 MiB, 16384 MiB
2025/01/10 14:41:49.591, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:41:50.626, 89.98 W, 59 %, 1307 MiB, 16384 MiB
2025/01/10 14:41:50.629, 27.09 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:41:51.664, 34.92 W, 0 %, 1255 MiB, 16384 MiB
2025/01/10 14:41:51.669, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:41:52.703, 34.94 W, 0 %, 1255 MiB, 16384 MiB
2025/01/10 14:41:52.708, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:41:53.744, 34.92 W, 0 %, 1255 MiB, 16384 MiB
2025/01/10 14:41:53.748, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:41:54.784, 35.41 W, 5 %, 1257 MiB, 16384 MiB
2025/01/10 14:41:54.787, 27.11 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:41:55.821, 34.92 W, 0 %, 1257 MiB, 16384 MiB
2025/01/10 14:41:55.824, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:41:56.858, 34.92 W, 0 %, 1257 MiB, 16384 MiB
2025/01/10 14:41:56.862, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:41:57.897, 66.87 W, 0 %, 1309 MiB, 16384 MiB
2025/01/10 14:41:57.900, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:41:58.937, 34.92 W, 0 %, 1257 MiB, 16384 MiB
2025/01/10 14:41:58.940, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:41:59.977, 34.92 W, 0 %, 1257 MiB, 16384 MiB
2025/01/10 14:41:59.980, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:42:01.015, 34.94 W, 0 %, 1257 MiB, 16384 MiB
2025/01/10 14:42:01.018, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:42:02.054, 91.19 W, 76 %, 1309 MiB, 16384 MiB
2025/01/10 14:42:02.057, 27.10 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:42:03.092, 34.92 W, 0 %, 1257 MiB, 16384 MiB
2025/01/10 14:42:03.097, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:42:04.130, 34.92 W, 0 %, 1257 MiB, 16384 MiB
2025/01/10 14:42:04.136, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:42:05.170, 34.92 W, 0 %, 1257 MiB, 16384 MiB
2025/01/10 14:42:05.176, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:42:06.211, 35.17 W, 53 %, 1257 MiB, 16384 MiB
2025/01/10 14:42:06.215, 27.11 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:42:07.250, 35.17 W, 0 %, 1257 MiB, 16384 MiB
2025/01/10 14:42:07.255, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:42:08.290, 34.92 W, 0 %, 1257 MiB, 16384 MiB
2025/01/10 14:42:08.295, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:42:09.329, 35.19 W, 0 %, 1257 MiB, 16384 MiB
2025/01/10 14:42:09.334, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:42:10.366, 34.92 W, 0 %, 1259 MiB, 16384 MiB
2025/01/10 14:42:10.370, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:42:11.404, 34.92 W, 0 %, 1259 MiB, 16384 MiB
2025/01/10 14:42:11.408, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:42:12.442, 34.94 W, 0 %, 1259 MiB, 16384 MiB
2025/01/10 14:42:12.445, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:42:13.481, 92.16 W, 100 %, 1311 MiB, 16384 MiB
2025/01/10 14:42:13.484, 27.10 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:42:14.519, 34.92 W, 0 %, 1259 MiB, 16384 MiB
2025/01/10 14:42:14.522, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:42:15.557, 34.92 W, 0 %, 1259 MiB, 16384 MiB
2025/01/10 14:42:15.560, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:42:16.594, 34.92 W, 0 %, 1259 MiB, 16384 MiB
2025/01/10 14:42:16.597, 27.11 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:42:17.629, 35.41 W, 73 %, 1259 MiB, 16384 MiB
2025/01/10 14:42:17.633, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:42:18.667, 34.92 W, 0 %, 1259 MiB, 16384 MiB
2025/01/10 14:42:18.670, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:42:19.704, 35.17 W, 0 %, 1259 MiB, 16384 MiB
2025/01/10 14:42:19.707, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:42:20.742, 34.92 W, 0 %, 1259 MiB, 16384 MiB
2025/01/10 14:42:20.745, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:42:21.780, 35.19 W, 0 %, 1259 MiB, 16384 MiB
2025/01/10 14:42:21.784, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:42:22.820, 34.92 W, 0 %, 1259 MiB, 16384 MiB
2025/01/10 14:42:22.823, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:42:23.859, 34.92 W, 0 %, 1259 MiB, 16384 MiB
2025/01/10 14:42:23.862, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:42:24.899, 34.92 W, 0 %, 1259 MiB, 16384 MiB
2025/01/10 14:42:24.903, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:42:25.939, 34.92 W, 0 %, 1261 MiB, 16384 MiB
2025/01/10 14:42:25.943, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:42:26.979, 34.92 W, 0 %, 1261 MiB, 16384 MiB
2025/01/10 14:42:26.982, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:42:28.018, 34.92 W, 0 %, 1261 MiB, 16384 MiB
2025/01/10 14:42:28.022, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:42:29.059, 34.92 W, 0 %, 1261 MiB, 16384 MiB
2025/01/10 14:42:29.062, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:42:30.098, 35.17 W, 13 %, 1261 MiB, 16384 MiB
2025/01/10 14:42:30.101, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:42:31.136, 34.94 W, 0 %, 1261 MiB, 16384 MiB
2025/01/10 14:42:31.139, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:42:32.176, 34.94 W, 0 %, 1261 MiB, 16384 MiB
2025/01/10 14:42:32.180, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:42:33.215, 34.94 W, 0 %, 1261 MiB, 16384 MiB
2025/01/10 14:42:33.218, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:42:34.255, 34.92 W, 0 %, 1261 MiB, 16384 MiB
2025/01/10 14:42:34.258, 27.11 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:42:35.295, 34.92 W, 0 %, 1261 MiB, 16384 MiB
2025/01/10 14:42:35.298, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:42:36.333, 34.92 W, 0 %, 1261 MiB, 16384 MiB
2025/01/10 14:42:36.336, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:42:37.372, 31.30 W, 0 %, 1261 MiB, 16384 MiB
2025/01/10 14:42:37.375, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:42:38.411, 34.92 W, 0 %, 1261 MiB, 16384 MiB
2025/01/10 14:42:38.415, 27.11 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:42:39.450, 34.92 W, 0 %, 1261 MiB, 16384 MiB
2025/01/10 14:42:39.455, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:42:40.490, 34.92 W, 0 %, 1261 MiB, 16384 MiB
2025/01/10 14:42:40.494, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:42:41.530, 35.17 W, 0 %, 1261 MiB, 16384 MiB
2025/01/10 14:42:41.533, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:42:42.572, 34.94 W, 0 %, 1265 MiB, 16384 MiB
2025/01/10 14:42:42.575, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:42:43.610, 34.92 W, 0 %, 1265 MiB, 16384 MiB
2025/01/10 14:42:43.614, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:42:44.654, 34.92 W, 0 %, 1265 MiB, 16384 MiB
2025/01/10 14:42:44.657, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:42:45.694, 34.92 W, 0 %, 1265 MiB, 16384 MiB
2025/01/10 14:42:45.697, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:42:46.732, 34.92 W, 0 %, 1265 MiB, 16384 MiB
2025/01/10 14:42:46.736, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:42:47.774, 34.92 W, 0 %, 1265 MiB, 16384 MiB
2025/01/10 14:42:47.777, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:42:48.813, 34.92 W, 0 %, 1265 MiB, 16384 MiB
2025/01/10 14:42:48.817, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:42:49.852, 34.92 W, 0 %, 1265 MiB, 16384 MiB
2025/01/10 14:42:49.856, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:42:50.895, 35.17 W, 0 %, 1265 MiB, 16384 MiB
2025/01/10 14:42:50.899, 27.11 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:42:51.936, 34.92 W, 0 %, 1265 MiB, 16384 MiB
2025/01/10 14:42:51.939, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:42:52.975, 34.92 W, 0 %, 1265 MiB, 16384 MiB
2025/01/10 14:42:52.978, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:42:54.015, 34.92 W, 0 %, 1265 MiB, 16384 MiB
2025/01/10 14:42:54.018, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:42:55.053, 34.92 W, 0 %, 1265 MiB, 16384 MiB
2025/01/10 14:42:55.057, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:42:56.092, 35.17 W, 0 %, 1265 MiB, 16384 MiB
2025/01/10 14:42:56.095, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:42:57.130, 34.94 W, 0 %, 1265 MiB, 16384 MiB
2025/01/10 14:42:57.133, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:42:58.168, 90.70 W, 59 %, 1317 MiB, 16384 MiB
2025/01/10 14:42:58.171, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:42:59.207, 34.92 W, 0 %, 1267 MiB, 16384 MiB
2025/01/10 14:42:59.211, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:43:00.246, 34.92 W, 0 %, 1267 MiB, 16384 MiB
2025/01/10 14:43:00.249, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:43:01.283, 34.94 W, 0 %, 1267 MiB, 16384 MiB
2025/01/10 14:43:01.286, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:43:02.323, 35.17 W, 34 %, 1267 MiB, 16384 MiB
2025/01/10 14:43:02.326, 27.11 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:43:03.363, 34.94 W, 0 %, 1267 MiB, 16384 MiB
2025/01/10 14:43:03.366, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:43:04.402, 34.94 W, 0 %, 1267 MiB, 16384 MiB
2025/01/10 14:43:04.405, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:43:05.443, 34.94 W, 0 %, 1267 MiB, 16384 MiB
2025/01/10 14:43:05.447, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:43:06.481, 34.94 W, 0 %, 1267 MiB, 16384 MiB
2025/01/10 14:43:06.485, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:43:07.519, 34.92 W, 0 %, 1267 MiB, 16384 MiB
2025/01/10 14:43:07.522, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:43:08.556, 34.94 W, 0 %, 1267 MiB, 16384 MiB
2025/01/10 14:43:08.559, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:43:09.593, 91.19 W, 22 %, 1319 MiB, 16384 MiB
2025/01/10 14:43:09.597, 27.33 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:43:10.632, 35.17 W, 0 %, 1267 MiB, 16384 MiB
2025/01/10 14:43:10.636, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:43:11.671, 34.92 W, 0 %, 1267 MiB, 16384 MiB
2025/01/10 14:43:11.674, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:43:12.711, 35.16 W, 0 %, 1267 MiB, 16384 MiB
2025/01/10 14:43:12.714, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:43:13.750, 49.39 W, 100 %, 1295 MiB, 16384 MiB
2025/01/10 14:43:13.753, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:43:14.787, 34.92 W, 0 %, 1269 MiB, 16384 MiB
2025/01/10 14:43:14.790, 27.35 W, 0 %, 7 MiB, 16384 MiB
